"ID","NAME"
"12796","Superannuation (Surcharge Rate Reduction) Amendment Act 2003"
"12797","Superannuation (Unclaimed Money and Lost Members) Consequential and Transitional Act 1999"
"12798","Superannuation Act (No 2) 1945"
"12799","Superannuation Act (No. 2) 1973"
"12800","Superannuation Act (No. 3) 1973"
"12801","Superannuation Act 1924"
"12802","Superannuation Act 1930"
"12803","Superannuation Act 1937"
"12804","Superannuation Act 1942"
"12805","Superannuation Act 1943"
"12806","Superannuation Act 1945"
"12807","Superannuation Act 1946"
"12808","Superannuation Act 1947"
"12809","Superannuation Act 1952"
"12810","Superannuation Act 1955"
"12811","Superannuation Act 1956"
"12812","Superannuation Act 1969"
"12813","Superannuation Act 1973"
"12814","Superannuation Amendment (Pssap Membership) Act 2017"
"12815","Superannuation Amendment Act (No. 2) 1976"
"12816","Superannuation Amendment Act 1978"
"12817","Superannuation Auditor Registration Imposition Amendment (Asic Fees) Act 2018"
"12818","Superannuation Benefit (Interim Arrangement) Act 1988"
"12819","Superannuation Contributions and Termination Payments Taxes Legislation Amendment Act 1997"
"12820","Superannuation Contributions Tax (Application to the Commonwealth- Reduction of Benefits) Act 1997"
"12821","Superannuation Contributions Tax Imposition Amendment Act 1997"
"12822","Superannuation Guarantee (Administration) Amendment Act 2012"
"12823","Superannuation Guarantee (Administration) Amendment Act 2015"
"12824","Superannuation Guarantee (Consequential Amendments) Act 1992"
"12825","Superannuation Guarantee Charge Amendment Act 2002"
"12826","Superannuation Industry (Supervision) Amendment (Asic Fees) Act 2018"
"12827","Superannuation Industry (Supervision) Amendment Act 1997"
"12828","Superannuation Industry (Supervision) Amendment Act 2003"
"12829","Superannuation Industry (Supervision) Amendment Act 2010"
"12830","Superannuation Industry (Supervision) Consequential Amendments Act 1993"
"12831","Superannuation Industry (Supervision) Legislation Amendment Act 1994"
"12832","Superannuation Industry (Supervision) Legislation Amendment Act 1995"
"12833","Superannuation Laws Amendment (2004 Measures No. 1) Act 2004"
"12834","Superannuation Laws Amendment (2004 Measures No. 2) Act 2004"
"12835","Superannuation Laws Amendment (2007 Budget Co-contribution Measure) Act 2007"
"12836","Superannuation Laws Amendment (Abolition of Surcharge) Act 2005"
"12837","Superannuation Laws Amendment (Capital Gains Tax Relief and Other Efficiency Measures) Act 2012"
"12838","Superannuation Laws Amendment (Mysuper Capital Gains Tax Relief and Other Measures) Act 2013"
"12839","Superannuation Laws Amendment (Small Accounts and Other Measures) Act 1995"
"12840","Superannuation Laws Amendment Act 1994"
"12841","Superannuation Legislation (Commonwealth Employment) Repeal and Amendment Act (No. 1) 2003"
"12842","Superannuation Legislation (Consequential Amendments and Transitional Provisions) Act 1992"
"12843","Superannuation Legislation (Consequential Amendments and Transitional Provisions) Act 2011"
"12844","Superannuation Legislation Amendment (Choice of Superannuation Funds) Act 2004"
"12845","Superannuation Legislation Amendment (Choice of Superannuation Funds) Act 2005"
"12846","Superannuation Legislation Amendment (Early Release of Superannuation) Act 2011"
"12847","Superannuation Legislation Amendment (Family Law and Other Matters) Act 2004"
"12848","Superannuation Legislation Amendment (Further Mysuper and Transparency Measures) Act 2012"
"12849","Superannuation Legislation Amendment (Indexation) Act 2001"
"12850","Superannuation Legislation Amendment (Mysuper Core Provisions) Act 2012"
"12851","Superannuation Legislation Amendment (New Zealand Arrangement) Act 2012"
"12852","Superannuation Legislation Amendment (Post-retirement Commutations) Act 2001"
"12853","Superannuation Legislation Amendment (Reform of Self Managed Superannuation Funds Supervisory Levy Arrangements) Act 2013"
"12854","Superannuation Legislation Amendment (Resolution of Complaints) Act 1998"
"12855","Superannuation Legislation Amendment (Service Providers and Other Governance Measures) Act 2013"
"12856","Superannuation Legislation Amendment (Simplification) Act 2007"
"12857","Superannuation Legislation Amendment (Stronger Super) Act 2012"
"12858","Superannuation Legislation Amendment (Superannuation Contributions Tax) Act 1997"
"12859","Superannuation Legislation Amendment (Superannuation Safety and Other Measures) Act 2006"
"12860","Superannuation Legislation Amendment (Trustee Board and Other Measures) (Consequential Amendments) Act 2008"
"12861","Superannuation Legislation Amendment (Trustee Board and Other Measures) Act 2006"
"12862","Superannuation Legislation Amendment (Trustee Obligations and Prudential Standards) Act 2012"
"12863","Superannuation Legislation Amendment Act (No. 1) 1995"
"12864","Superannuation Legislation Amendment Act (No. 1) 2006"
"12865","Superannuation Legislation Amendment Act (No. 2) 1986"
"12866","Superannuation Legislation Amendment Act (No. 2) 1999"
"12867","Superannuation Legislation Amendment Act (No. 3) 1999"
"12868","Superannuation Legislation Amendment Act (No. 4) 1999"
"12869","Superannuation Legislation Amendment Act 1986"
"12870","Superannuation Legislation Amendment Act 1990"
"12871","Superannuation Legislation Amendment Act 1991"
"12872","Superannuation Legislation Amendment Act 1992"
"12873","Superannuation Legislation Amendment Act 1994"
"12874","Superannuation Legislation Amendment Act 1999"
"12875","Superannuation Legislation Amendment Act 2007"
"12876","Superannuation Legislation Amendment Act 2010"
"12877","Superannuation Safety Amendment Act 2004"
"12878","Superannuation Supervisory Levy Act 1991"
"12879","Superannuation Supervisory Levy Amendment Act 1993"
"12880","Superannuation Supervisory Levy Amendment Act 1995"
"12881","Superannuation Supervisory Levy Determination Validation Act 2000"
"12882","Superannuation Supervisory Levy Imposition Amendment Act 2005"
"12883","Superannuation Supervisory Levy Imposition Amendment Act 2012"
"12884","Superphosphate Bounty Act 1941"
"12885","Superphosphate Bounty Act Repeal Act 1950"
"12886","Supplementary Appropriation (Works and Buildings) Act 1901-2 and 1902-3"
"12887","Supplementary Appropriation (Works and Buildings) Act 1903-4"
"12888","Supplementary Appropriation (Works and Buildings) Act 1903-4 and 1904-5"
"12889","Supplementary Appropriation (Works and Buildings) Act 1907-8"
"12890","Supplementary Appropriation (Works and Buildings) Act 1908-9"
"12891","Supplementary Appropriation (Works and Buildings) Act 1909-10"
"12892","Supplementary Appropriation (Works and Buildings) Act 1910-11"
"12893","Supplementary Appropriation (Works and Buildings) Act 1911-12"
"12894","Supplementary Appropriation (Works and Buildings) Act 1912-13"
"12895","Supplementary Appropriation (Works and Buildings) Act 1913-14"
"12896","Supplementary Appropriation (Works and Buildings) Act 1914-15"
"12897","Supplementary Appropriation (Works and Buildings) Act 1915-16"
"12898","Supplementary Appropriation (Works and Buildings) Act 1916-17"
"12899","Supplementary Appropriation (Works and Buildings) Act 1917-18"
"12900","Supplementary Appropriation (Works and Buildings) Act 1918-19"
"12901","Supplementary Appropriation (Works and Buildings) Act 1919-20"
"12902","Supplementary Appropriation (Works and Buildings) Act 1920-21"
"12903","Supplementary Appropriation (Works and Buildings) Act 1921-22"
"12904","Supplementary Appropriation (Works and Buildings) Act 1922-23"
"12905","Supplementary Appropriation (Works and Buildings) Act 1923-24"
"12906","Supplementary Appropriation (Works and Buildings) Act 1924-25"
"12907","Supplementary Appropriation (Works and Buildings) Act 1925-26"
"12908","Supplementary Appropriation (Works and Buildings) Act 1926-27"
"12909","Supplementary Appropriation (Works and Buildings) Act 1927-1930"
"12910","Supplementary Appropriation (Works and Buildings) Act 1930-31"
"12911","Supplementary Appropriation (Works and Buildings) Act 1931-32"
"12912","Supplementary Appropriation (Works and Buildings) Act 1932-33"
"12913","Supplementary Appropriation (Works and Buildings) Act 1933-34"
"12914","Supplementary Appropriation (Works and Buildings) Act 1934-35"
"12915","Supplementary Appropriation (Works and Buildings) Act 1935-36"
"12916","Supplementary Appropriation (Works and Buildings) Act 1936-37"
"12917","Supplementary Appropriation (Works and Buildings) Act 1937-38"
"12918","Supplementary Appropriation (Works and Buildings) Act 1938-39"
"12919","Supplementary Appropriation (Works and Buildings) Act 1939-40"
"12920","Supplementary Appropriation (Works and Buildings) Act 1940-41"
"12921","Supplementary Appropriation (Works and Buildings) Act 1941-42"
"12922","Supplementary Appropriation (Works and Buildings) Act 1942"
"12923","Supplementary Appropriation (Works and Buildings) Act 1943-44"
"12924","Supplementary Appropriation (Works and Buildings) Act 1944-45"
"12925","Supplementary Appropriation (Works and Buildings) Act 1945-46"
"12926","Supplementary Appropriation (Works and Buildings) Act 1946-47"
"12927","Supplementary Appropriation (Works and Buildings) Act 1947-48"
"12928","Supplementary Appropriation (Works and Services) Act 1918-49"
"12929","Supplementary Appropriation (Works and Services) Act 1949-50"
"12930","Supplementary Appropriation (Works and Services) Act 1950-51"
"12931","Supplementary Appropriation (Works and Services) Act 1951-52"
"12932","Supplementary Appropriation (Works and Services) Act 1952-53"
"12933","Supplementary Appropriation (Works and Services) Act 1953-54"
"12934","Supplementary Appropriation (Works and Services) Act 1954-55"
"12935","Supplementary Appropriation (Works and Services) Act 1955-56"
"12936","Supplementary Appropriation Act 1901-2 and 1902-3"
"12937","Supplementary Appropriation Act 1903-4"
"12938","Supplementary Appropriation Act 1903-4 and 1904-5"
"12939","Supplementary Appropriation Act 1907-8"
"12940","Supplementary Appropriation Act 1908-9"
"12941","Supplementary Appropriation Act 1909-10"
"12942","Supplementary Appropriation Act 1910-11"
"12943","Supplementary Appropriation Act 1911-12"
"12944","Supplementary Appropriation Act 1912-13"
"12945","Supplementary Appropriation Act 1913-14"
"12946","Supplementary Appropriation Act 1914-15"
"12947","Supplementary Appropriation Act 1915-16"
"12948","Supplementary Appropriation Act 1916-17"
"12949","Supplementary Appropriation Act 1917-18"
"12950","Supplementary Appropriation Act 1918-19"
"12951","Supplementary Appropriation Act 1919-20"
"12952","Supplementary Appropriation Act 1920-21"
"12953","Supplementary Appropriation Act 1921-22"
"12954","Supplementary Appropriation Act 1922-23"
"12955","Supplementary Appropriation Act 1923-24"
"12956","Supplementary Appropriation Act 1924-25"
"12957","Supplementary Appropriation Act 1925-26"
"12958","Supplementary Appropriation Act 1926-27"
"12959","Supplementary Appropriation Act 1927-30"
"12960","Supplementary Appropriation Act 1930-31"
"12961","Supplementary Appropriation Act 1931-32"
"12962","Supplementary Appropriation Act 1932-33"
"12963","Supplementary Appropriation Act 1933-34"
"12964","Supplementary Appropriation Act 1934-35"
"12965","Supplementary Appropriation Act 1935-36"
"12966","Supplementary Appropriation Act 1936-37"
"12967","Supplementary Appropriation Act 1937-38"
"12968","Supplementary Appropriation Act 1938-39"
"12969","Supplementary Appropriation Act 1939-40"
"12970","Supplementary Appropriation Act 1940-41"
"12971","Supplementary Appropriation Act 1941-42"
"12972","Supplementary Appropriation Act 1942-43"
"12973","Supplementary Appropriation Act 1943-44"
"12974","Supplementary Appropriation Act 1944-45"
"12975","Supplementary Appropriation Act 1945-46"
"12976","Supplementary Appropriation Act 1946-47"
"12977","Supplementary Appropriation Act 1947-48"
"12978","Supplementary Appropriation Act 1948-49"
"12979","Supplementary Appropriation Act 1949-50"
"12980","Supplementary Appropriation Act 1950-51"
"12981","Supplementary Appropriation Act 1951-52"
"12982","Supplementary Appropriation Act 1952-53"
"12983","Supplementary Appropriation Act 1953-54"
"12984","Supplementary Appropriation Act 1954-55"
"12985","Supplementary Appropriation Act 1955-56"
"12986","Supply (Parliamentary Departments) Act (No. 1) 2016-2017"
"12987","Supply (Parliamentary Departments) Act 1983-84"
"12988","Supply (Parliamentary Departments) Act 1984-85"
"12989","Supply (Parliamentary Departments) Act 1985-86"
"12990","Supply (Parliamentary Departments) Act 1986-87"
"12991","Supply (Parliamentary Departments) Act 1987-88"
"12992","Supply (Parliamentary Departments) Act 1988-89"
"12993","Supply (Parliamentary Departments) Act 1989-90"
"12994","Supply (Parliamentary Departments) Act 1990-91"
"12995","Supply (Parliamentary Departments) Act 1991-92"
"12996","Supply (Parliamentary Departments) Act 1992-93"
"12997","Supply (Parliamentary Departments) Act 1993-94"
"12998","Supply (Special Expenditure) Act 1964-65"
"12999","Supply (Works and Services) Act (No 1) 1948-49"
"13000","Supply (Works and Services) Act (No 1) 1949-50"
"13001","Supply (Works and Services) Act (No 1) 1950-51"
"13002","Supply (Works and Services) Act (No 2) 1950-51"
"13003","Supply (Works and Services) Act (No. 1) 1951-52"
"13004","Supply (Works and Services) Act (No. 1) 1952-53"
"13005","Supply (Works and Services) Act (No. 1) 1953-54"
